fecha_dia,FECHA_HORA_RDF,codigo_estacion,sentido_codigo,Hora_Codigo,Valor_Intensidad
,,,,HOR6,850
,,,,HOR7,922
,,,,HOR8,997
,,,,HOR9,1047
,,,,HOR10,925
,,,,HOR11,691
,,,,HOR12,592
01/03/2025,2025-03-01T01:00:00,ES22,Este,HOR1,802
,,,,HOR2,628
,,,,HOR3,422
,,,,HOR4,377
,,,,HOR5,309
,,,,HOR6,273
,,,,HOR7,353
,,,,HOR8,330
,,,,HOR9,322
,,,,HOR10,526
,,,,HOR11,626
,,,,HOR12,813
01/03/2025,2025-03-01T01:00:00,ES22,Oeste,HOR1,909
,,,,HOR2,996
,,,,HOR3,1017
,,,,HOR4,800
,,,,HOR5,770
,,,,HOR6,892
,,,,HOR7,864
,,,,HOR8,891
,,,,HOR9,886
,,,,HOR10,883
,,,,HOR11,740
,,,,HOR12,680
01/03/2025,2025-03-01T01:00:00,ES23,Norte,HOR1,1190
,,,,HOR2,1005
,,,,HOR3,893
,,,,HOR4,781
,,,,HOR5,713
,,,,HOR6,629
,,,,HOR7,841
,,,,HOR8,740
,,,,HOR9,786
,,,,HOR10,1057
,,,,HOR11,1208
,,,,HOR12,1397
01/03/2025,2025-03-01T01:00:00,ES23,Sur,HOR1,1657
,,,,HOR2,1671
,,,,HOR3,1859
,,,,HOR4,1366
,,,,HOR5,1186
,,,,HOR6,1494
,,,,HOR7,1469
,,,,HOR8,1643
,,,,HOR9,1706
,,,,HOR10,1635
,,,,HOR11,1328
,,,,HOR12,1074
01/03/2025,2025-03-01T01:00:00,ES23,Este,HOR1,1993
,,,,HOR2,1721
,,,,HOR3,1462
,,,,HOR4,1295
,,,,HOR5,1092
,,,,HOR6,833
,,,,HOR7,1080
,,,,HOR8,864
,,,,HOR9,880
,,,,HOR10,1054
,,,,HOR11,1289
,,,,HOR12,1660
01/03/2025,2025-03-01T01:00:00,ES23,Oeste,HOR1,1705
,,,,HOR2,1907
,,,,HOR3,1966
,,,,HOR4,1784
,,,,HOR5,1719
,,,,HOR6,1852
,,,,HOR7,1803
,,,,HOR8,1643
,,,,HOR9,1566
,,,,HOR10,1652
,,,,HOR11,1827
,,,,HOR12,1909
01/03/2025,2025-03-01T01:00:00,ES24,Norte,HOR1,447
,,,,HOR2,408
,,,,HOR3,324
,,,,HOR4,241
,,,,HOR5,179
,,,,HOR6,147
,,,,HOR7,155
,,,,HOR8,141
,,,,HOR9,206
,,,,HOR10,290
,,,,HOR11,382
,,,,HOR12,548
01/03/2025,2025-03-01T01:00:00,ES24,Sur,HOR1,604
,,,,HOR2,642
,,,,HOR3,681
,,,,HOR4,585
,,,,HOR5,528
,,,,HOR6,585
,,,,HOR7,576
,,,,HOR8,546
,,,,HOR9,586
,,,,HOR10,529
,,,,HOR11,505
,,,,HOR12,440
01/03/2025,2025-03-01T01:00:00,ES24,Este,HOR1,358
,,,,HOR2,307
,,,,HOR3,270
,,,,HOR4,285
,,,,HOR5,202
,,,,HOR6,157
,,,,HOR7,158
,,,,HOR8,197
,,,,HOR9,261
,,,,HOR10,331
,,,,HOR11,436
,,,,HOR12,542
01/03/2025,2025-03-01T01:00:00,ES24,Oeste,HOR1,573
,,,,HOR2,594
,,,,HOR3,599
,,,,HOR4,458
,,,,HOR5,486
,,,,HOR6,511
,,,,HOR7,457
,,,,HOR8,502
,,,,HOR9,527
,,,,HOR10,448
,,,,HOR11,359
,,,,HOR12,381
01/03/2025,2025-03-01T01:00:00,ES25,Norte,HOR1,173
,,,,HOR2,194
,,,,HOR3,198
,,,,HOR4,153
,,,,HOR5,152
,,,,HOR6,76
,,,,HOR7,82
,,,,HOR8,121
,,,,HOR9,131
,,,,HOR10,112
,,,,HOR11,169
,,,,HOR12,153
01/03/2025,2025-03-01T01:00:00,ES25,Sur,HOR1,131
,,,,HOR2,149
,,,,HOR3,165
,,,,HOR4,172
,,,,HOR5,143
,,,,HOR6,144
,,,,HOR7,146
,,,,HOR8,133
,,,,HOR9,158
,,,,HOR10,171
,,,,HOR11,148
,,,,HOR12,173
01/03/2025,2025-03-01T01:00:00,ES25,Este,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
01/03/2025,2025-03-01T01:00:00,ES25,Oeste,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
01/03/2025,2025-03-01T01:00:00,ES26,Norte,HOR1,278
,,,,HOR2,243
,,,,HOR3,230
,,,,HOR4,222
,,,,HOR5,161
,,,,HOR6,149
,,,,HOR7,116
,,,,HOR8,104
,,,,HOR9,139
,,,,HOR10,153
,,,,HOR11,209
,,,,HOR12,254
01/03/2025,2025-03-01T01:00:00,ES26,Sur,HOR1,307
,,,,HOR2,281
,,,,HOR3,293
,,,,HOR4,266
,,,,HOR5,319
,,,,HOR6,280
,,,,HOR7,255
,,,,HOR8,273
,,,,HOR9,353
,,,,HOR10,306
,,,,HOR11,324
,,,,HOR12,254
01/03/2025,2025-03-01T01:00:00,ES26,Este,HOR1,346
,,,,HOR2,340
,,,,HOR3,321
,,,,HOR4,294
,,,,HOR5,239
,,,,HOR6,179
,,,,HOR7,206
,,,,HOR8,193
,,,,HOR9,287
,,,,HOR10,315
,,,,HOR11,402
,,,,HOR12,443
01/03/2025,2025-03-01T01:00:00,ES26,Oeste,HOR1,480
,,,,HOR2,438
,,,,HOR3,420
,,,,HOR4,411
,,,,HOR5,418
,,,,HOR6,400
,,,,HOR7,384
,,,,HOR8,420
,,,,HOR9,428
,,,,HOR10,493
,,,,HOR11,414
,,,,HOR12,366
01/03/2025,2025-03-01T01:00:00,ES27,Norte,HOR1,2536
,,,,HOR2,2188
,,,,HOR3,1727
,,,,HOR4,1374
,,,,HOR5,1265
,,,,HOR6,1113
,,,,HOR7,1196
,,,,HOR8,1099
,,,,HOR9,1467
,,,,HOR10,1603
,,,,HOR11,2398
,,,,HOR12,2765
01/03/2025,2025-03-01T01:00:00,ES27,Sur,HOR1,2967
,,,,HOR2,2936
,,,,HOR3,3092
,,,,HOR4,2833
,,,,HOR5,2531
,,,,HOR6,2640
,,,,HOR7,2788
,,,,HOR8,2812
,,,,HOR9,3067
,,,,HOR10,3105
,,,,HOR11,2747
,,,,HOR12,2944
01/03/2025,2025-03-01T01:00:00,ES27,Este,HOR1,805
,,,,HOR2,701
,,,,HOR3,629
,,,,HOR4,502
,,,,HOR5,527
,,,,HOR6,546
,,,,HOR7,452
,,,,HOR8,534
,,,,HOR9,582
,,,,HOR10,602
,,,,HOR11,726
,,,,HOR12,906
01/03/2025,2025-03-01T01:00:00,ES27,Oeste,HOR1,917
,,,,HOR2,950
,,,,HOR3,878
,,,,HOR4,907
,,,,HOR5,910
,,,,HOR6,885
,,,,HOR7,878
,,,,HOR8,951
,,,,HOR9,920
,,,,HOR10,922
,,,,HOR11,904
,,,,HOR12,978
01/03/2025,2025-03-01T01:00:00,ES28,Norte,HOR1,200
,,,,HOR2,110
,,,,HOR3,84
,,,,HOR4,78
,,,,HOR5,93
,,,,HOR6,128
,,,,HOR7,157
,,,,HOR8,245
,,,,HOR9,358
,,,,HOR10,477
,,,,HOR11,579
,,,,HOR12,609
01/03/2025,2025-03-01T01:00:00,ES28,Sur,HOR1,605
,,,,HOR2,555
,,,,HOR3,413
,,,,HOR4,410
,,,,HOR5,470
,,,,HOR6,604
,,,,HOR7,462
,,,,HOR8,476
,,,,HOR9,407
,,,,HOR10,361
,,,,HOR11,321
,,,,HOR12,303
01/03/2025,2025-03-01T01:00:00,ES28,Este,HOR1,214
,,,,HOR2,151
,,,,HOR3,139
,,,,HOR4,122
,,,,HOR5,180
,,,,HOR6,266
,,,,HOR7,302
,,,,HOR8,374
,,,,HOR9,516
,,,,HOR10,552
,,,,HOR11,700
,,,,HOR12,713
01/03/2025,2025-03-01T01:00:00,ES28,Oeste,HOR1,805
,,,,HOR2,709
,,,,HOR3,458
,,,,HOR4,489
,,,,HOR5,521
,,,,HOR6,679
,,,,HOR7,670
,,,,HOR8,718
,,,,HOR9,537
,,,,HOR10,405
,,,,HOR11,384
,,,,HOR12,295
01/03/2025,2025-03-01T01:00:00,ES29,Norte,HOR1,1391
,,,,HOR2,895
,,,,HOR3,739
,,,,HOR4,623
,,,,HOR5,525
,,,,HOR6,598
,,,,HOR7,947
,,,,HOR8,988
,,,,HOR9,1036
,,,,HOR10,1197
,,,,HOR11,1382
,,,,HOR12,1669
01/03/2025,2025-03-01T01:00:00,ES29,Sur,HOR1,1650
,,,,HOR2,1840
,,,,HOR3,1859
,,,,HOR4,1543
,,,,HOR5,1479
,,,,HOR6,1571
,,,,HOR7,1752
,,,,HOR8,1693
,,,,HOR9,1704
,,,,HOR10,1459
,,,,HOR11,1378
,,,,HOR12,1216
01/03/2025,2025-03-01T01:00:00,ES29,Este,HOR1,1274
,,,,HOR2,735
,,,,HOR3,583
,,,,HOR4,524
,,,,HOR5,444
,,,,HOR6,500
,,,,HOR7,851
,,,,HOR8,777
,,,,HOR9,805
,,,,HOR10,971
,,,,HOR11,1219
,,,,HOR12,1433
01/03/2025,2025-03-01T01:00:00,ES29,Oeste,HOR1,1449
,,,,HOR2,1479
,,,,HOR3,1624
,,,,HOR4,1357
,,,,HOR5,1272
,,,,HOR6,1426
,,,,HOR7,1428
,,,,HOR8,1406
,,,,HOR9,1471
,,,,HOR10,1372
,,,,HOR11,1172
,,,,HOR12,1028
01/03/2025,2025-03-01T01:00:00,ES30,Norte,HOR1,283
,,,,HOR2,213
,,,,HOR3,200
,,,,HOR4,145
,,,,HOR5,109
,,,,HOR6,119
,,,,HOR7,138
,,,,HOR8,105
,,,,HOR9,148
,,,,HOR10,211
,,,,HOR11,296
,,,,HOR12,356
01/03/2025,2025-03-01T01:00:00,ES30,Sur,HOR1,417
,,,,HOR2,430
,,,,HOR3,402
,,,,HOR4,342
,,,,HOR5,295
,,,,HOR6,335
,,,,HOR7,366
,,,,HOR8,315
,,,,HOR9,344
,,,,HOR10,341
,,,,HOR11,316
,,,,HOR12,273
01/03/2025,2025-03-01T01:00:00,ES30,Este,HOR1,410
,,,,HOR2,338
,,,,HOR3,325
,,,,HOR4,276
,,,,HOR5,232
,,,,HOR6,210
,,,,HOR7,210
,,,,HOR8,189
,,,,HOR9,278
,,,,HOR10,408
,,,,HOR11,536
,,,,HOR12,567
01/03/2025,2025-03-01T01:00:00,ES30,Oeste,HOR1,584
,,,,HOR2,649
,,,,HOR3,676
,,,,HOR4,486
,,,,HOR5,490
,,,,HOR6,546
,,,,HOR7,598
,,,,HOR8,571
,,,,HOR9,669
,,,,HOR10,535
,,,,HOR11,475
,,,,HOR12,392
01/03/2025,2025-03-01T01:00:00,ES31,Norte,HOR1,111
,,,,HOR2,85
,,,,HOR3,64
,,,,HOR4,43
,,,,HOR5,34
,,,,HOR6,46
,,,,HOR7,47
,,,,HOR8,35
,,,,HOR9,85
,,,,HOR10,112
,,,,HOR11,146
,,,,HOR12,201
01/03/2025,2025-03-01T01:00:00,ES31,Sur,HOR1,198
,,,,HOR2,230
,,,,HOR3,187
,,,,HOR4,162
,,,,HOR5,121
,,,,HOR6,140
,,,,HOR7,155
,,,,HOR8,163
,,,,HOR9,127
,,,,HOR10,157
,,,,HOR11,85
,,,,HOR12,77
01/03/2025,2025-03-01T01:00:00,ES31,Este,HOR1,82
,,,,HOR2,65
,,,,HOR3,55
,,,,HOR4,39
,,,,HOR5,37
,,,,HOR6,45
,,,,HOR7,47
,,,,HOR8,59
,,,,HOR9,93
,,,,HOR10,145
,,,,HOR11,202
,,,,HOR12,258
01/03/2025,2025-03-01T01:00:00,ES31,Oeste,HOR1,240
,,,,HOR2,268
,,,,HOR3,278
,,,,HOR4,153
,,,,HOR5,124
,,,,HOR6,131
,,,,HOR7,171
,,,,HOR8,159
,,,,HOR9,163
,,,,HOR10,136
,,,,HOR11,104
,,,,HOR12,90
01/03/2025,2025-03-01T01:00:00,ES32,Norte,HOR1,343
,,,,HOR2,315
,,,,HOR3,280
,,,,HOR4,233
,,,,HOR5,192
,,,,HOR6,186
,,,,HOR7,203
,,,,HOR8,201
,,,,HOR9,274
,,,,HOR10,383
,,,,HOR11,490
,,,,HOR12,596
01/03/2025,2025-03-01T01:00:00,ES32,Sur,HOR1,638
,,,,HOR2,644
,,,,HOR3,606
,,,,HOR4,461
,,,,HOR5,469
,,,,HOR6,479
,,,,HOR7,529
,,,,HOR8,593
,,,,HOR9,545
,,,,HOR10,546
,,,,HOR11,422
,,,,HOR12,412
01/03/2025,2025-03-01T01:00:00,ES32,Este,HOR1,441
,,,,HOR2,314
,,,,HOR3,204
,,,,HOR4,190
,,,,HOR5,157
,,,,HOR6,110
,,,,HOR7,147
,,,,HOR8,121
,,,,HOR9,129
,,,,HOR10,215
,,,,HOR11,269
,,,,HOR12,326
01/03/2025,2025-03-01T01:00:00,ES32,Oeste,HOR1,401
,,,,HOR2,424
,,,,HOR3,404
,,,,HOR4,425
,,,,HOR5,378
,,,,HOR6,383
,,,,HOR7,377
,,,,HOR8,347
,,,,HOR9,388
,,,,HOR10,379
,,,,HOR11,366
,,,,HOR12,421
01/03/2025,2025-03-01T01:00:00,ES33,Norte,HOR1,334
,,,,HOR2,225
,,,,HOR3,145
,,,,HOR4,82
,,,,HOR5,80
,,,,HOR6,124
,,,,HOR7,202
,,,,HOR8,289
,,,,HOR9,420
,,,,HOR10,563
,,,,HOR11,674
,,,,HOR12,889
01/03/2025,2025-03-01T01:00:00,ES33,Sur,HOR1,1009
,,,,HOR2,1099
,,,,HOR3,1294
,,,,HOR4,818
,,,,HOR5,628
,,,,HOR6,829
,,,,HOR7,1019
,,,,HOR8,917
,,,,HOR9,905
,,,,HOR10,764
,,,,HOR11,449
,,,,HOR12,349
01/03/2025,2025-03-01T01:00:00,ES33,Este,HOR1,244
,,,,HOR2,122
,,,,HOR3,76
,,,,HOR4,57
,,,,HOR5,51
,,,,HOR6,52
,,,,HOR7,101
,,,,HOR8,251
,,,,HOR9,419
,,,,HOR10,320
,,,,HOR11,459
,,,,HOR12,547
01/03/2025,2025-03-01T01:00:00,ES33,Oeste,HOR1,637
,,,,HOR2,713
,,,,HOR3,655
,,,,HOR4,399
,,,,HOR5,333
,,,,HOR6,447
,,,,HOR7,559
,,,,HOR8,494
,,,,HOR9,459
,,,,HOR10,452
,,,,HOR11,325
,,,,HOR12,276
01/03/2025,2025-03-01T01:00:00,ES34,Norte,HOR1,273
,,,,HOR2,258
,,,,HOR3,218
,,,,HOR4,235
,,,,HOR5,197
,,,,HOR6,180
,,,,HOR7,181
,,,,HOR8,191
,,,,HOR9,217
,,,,HOR10,281
,,,,HOR11,320
,,,,HOR12,358
01/03/2025,2025-03-01T01:00:00,ES34,Sur,HOR1,321
,,,,HOR2,285
,,,,HOR3,297
,,,,HOR4,299
,,,,HOR5,317
,,,,HOR6,336
,,,,HOR7,331
,,,,HOR8,333
,,,,HOR9,308
,,,,HOR10,339
,,,,HOR11,300
,,,,HOR12,256
01/03/2025,2025-03-01T01:00:00,ES34,Este,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
01/03/2025,2025-03-01T01:00:00,ES34,Oeste,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
01/03/2025,2025-03-01T01:00:00,ES36,Norte,HOR1,644
,,,,HOR2,504
,,,,HOR3,366
,,,,HOR4,355
,,,,HOR5,392
,,,,HOR6,388
,,,,HOR7,335
,,,,HOR8,338
,,,,HOR9,602
,,,,HOR10,724
,,,,HOR11,924
,,,,HOR12,1036
01/03/2025,2025-03-01T01:00:00,ES36,Sur,HOR1,1217
,,,,HOR2,1278
,,,,HOR3,885
,,,,HOR4,837
,,,,HOR5,1056
,,,,HOR6,981
,,,,HOR7,916
,,,,HOR8,1068
,,,,HOR9,899
,,,,HOR10,833
,,,,HOR11,749
,,,,HOR12,817
01/03/2025,2025-03-01T01:00:00,ES36,Este,HOR1,463
,,,,HOR2,299
,,,,HOR3,231
,,,,HOR4,220
,,,,HOR5,286
,,,,HOR6,290
,,,,HOR7,303
,,,,HOR8,370
,,,,HOR9,701
,,,,HOR10,943
,,,,HOR11,1260
,,,,HOR12,1354
01/03/2025,2025-03-01T01:00:00,ES36,Oeste,HOR1,1465
,,,,HOR2,1273
,,,,HOR3,849
,,,,HOR4,921
,,,,HOR5,1064
,,,,HOR6,1213
,,,,HOR7,1268
,,,,HOR8,1260
,,,,HOR9,1041
,,,,HOR10,689
,,,,HOR11,674
,,,,HOR12,615
01/03/2025,2025-03-01T01:00:00,ES37,Norte,HOR1,425
,,,,HOR2,309
,,,,HOR3,228
,,,,HOR4,176
,,,,HOR5,179
,,,,HOR6,274
,,,,HOR7,248
,,,,HOR8,337
,,,,HOR9,587
,,,,HOR10,788
,,,,HOR11,984
,,,,HOR12,1055
01/03/2025,2025-03-01T01:00:00,ES37,Sur,HOR1,1135
,,,,HOR2,1170
,,,,HOR3,774
,,,,HOR4,796
,,,,HOR5,944
,,,,HOR6,912
,,,,HOR7,838
,,,,HOR8,785
,,,,HOR9,756
,,,,HOR10,558
,,,,HOR11,651
,,,,HOR12,559
01/03/2025,2025-03-01T01:00:00,ES37,Este,HOR1,320
,,,,HOR2,214
,,,,HOR3,196
,,,,HOR4,174
,,,,HOR5,219
,,,,HOR6,338
,,,,HOR7,395
,,,,HOR8,539
,,,,HOR9,920
,,,,HOR10,1035
,,,,HOR11,1307
,,,,HOR12,1388
01/03/2025,2025-03-01T01:00:00,ES37,Oeste,HOR1,1638
,,,,HOR2,1361
,,,,HOR3,793
,,,,HOR4,792
,,,,HOR5,977
,,,,HOR6,1158
,,,,HOR7,1191
,,,,HOR8,1281
,,,,HOR9,1061
,,,,HOR10,607
,,,,HOR11,607
,,,,HOR12,522
01/03/2025,2025-03-01T01:00:00,ES38,Norte,HOR1,145
,,,,HOR2,13
,,,,HOR3,57
,,,,HOR4,21
,,,,HOR5,25
,,,,HOR6,28
,,,,HOR7,45
,,,,HOR8,78
,,,,HOR9,124
,,,,HOR10,216
,,,,HOR11,294
,,,,HOR12,361
01/03/2025,2025-03-01T01:00:00,ES38,Sur,HOR1,426
,,,,HOR2,469
,,,,HOR3,400
,,,,HOR4,261
,,,,HOR5,229
,,,,HOR6,288
,,,,HOR7,288
,,,,HOR8,286
,,,,HOR9,331
,,,,HOR10,282
,,,,HOR11,199
,,,,HOR12,183
01/03/2025,2025-03-01T01:00:00,ES38,Este,HOR1,93
,,,,HOR2,14
,,,,HOR3,12
,,,,HOR4,19
,,,,HOR5,23
,,,,HOR6,26
,,,,HOR7,48
,,,,HOR8,66
,,,,HOR9,130
,,,,HOR10,191
,,,,HOR11,286
,,,,HOR12,350
01/03/2025,2025-03-01T01:00:00,ES38,Oeste,HOR1,384
,,,,HOR2,414
,,,,HOR3,293
,,,,HOR4,201
,,,,HOR5,213
,,,,HOR6,290
,,,,HOR7,282
,,,,HOR8,263
,,,,HOR9,221
,,,,HOR10,174
,,,,HOR11,118
,,,,HOR12,110
01/03/2025,2025-03-01T01:00:00,ES39,Norte,HOR1,981
,,,,HOR2,0
,,,,HOR3,339
,,,,HOR4,202
,,,,HOR5,155
,,,,HOR6,180
,,,,HOR7,232
,,,,HOR8,356
,,,,HOR9,508
,,,,HOR10,777
,,,,HOR11,926
,,,,HOR12,1065
01/03/2025,2025-03-01T01:00:00,ES39,Sur,HOR1,1405
,,,,HOR2,1618
,,,,HOR3,1918
,,,,HOR4,2098
,,,,HOR5,1010
,,,,HOR6,1153
,,,,HOR7,1503
,,,,HOR8,1693
,,,,HOR9,1602
,,,,HOR10,1597
,,,,HOR11,1320
,,,,HOR12,836
01/03/2025,2025-03-01T01:00:00,ES39,Este,HOR1,657
,,,,HOR2,609
,,,,HOR3,375
,,,,HOR4,194
,,,,HOR5,107
,,,,HOR6,109
,,,,HOR7,146
,,,,HOR8,280
,,,,HOR9,473
,,,,HOR10,775
,,,,HOR11,999
,,,,HOR12,1292
01/03/2025,2025-03-01T01:00:00,ES39,Oeste,HOR1,1648
,,,,HOR2,1707
,,,,HOR3,1958
,,,,HOR4,1666
,,,,HOR5,960
,,,,HOR6,1057
,,,,HOR7,1290
,,,,HOR8,1379
,,,,HOR9,1304
,,,,HOR10,1291
,,,,HOR11,1130
,,,,HOR12,764
01/03/2025,2025-03-01T01:00:00,ES40,Norte,HOR1,582
,,,,HOR2,471
,,,,HOR3,318
,,,,HOR4,280
,,,,HOR5,299
,,,,HOR6,302
,,,,HOR7,312
,,,,HOR8,602
,,,,HOR9,708
,,,,HOR10,1004
,,,,HOR11,1204
,,,,HOR12,1352
01/03/2025,2025-03-01T01:00:00,ES40,Sur,HOR1,1602
,,,,HOR2,1739
,,,,HOR3,1027
,,,,HOR4,926
,,,,HOR5,1170
,,,,HOR6,1222
,,,,HOR7,1289
,,,,HOR8,1389
,,,,HOR9,1159
,,,,HOR10,822
,,,,HOR11,667
,,,,HOR12,698
01/03/2025,2025-03-01T01:00:00,ES40,Este,HOR1,677
,,,,HOR2,553
,,,,HOR3,349
,,,,HOR4,348
,,,,HOR5,348
,,,,HOR6,385
,,,,HOR7,603
,,,,HOR8,870
,,,,HOR9,844
,,,,HOR10,1060
,,,,HOR11,1216
,,,,HOR12,1380
01/03/2025,2025-03-01T01:00:00,ES40,Oeste,HOR1,1532
,,,,HOR2,1380
,,,,HOR3,909
,,,,HOR4,905
,,,,HOR5,1070
,,,,HOR6,1128
,,,,HOR7,1088
,,,,HOR8,1165
,,,,HOR9,1234
,,,,HOR10,934
,,,,HOR11,911
,,,,HOR12,934
01/03/2025,2025-03-01T01:00:00,ES41,Norte,HOR1,359
,,,,HOR2,282
,,,,HOR3,284
,,,,HOR4,191
,,,,HOR5,248
,,,,HOR6,307
,,,,HOR7,319
,,,,HOR8,415
,,,,HOR9,535
,,,,HOR10,759
,,,,HOR11,839
,,,,HOR12,910
01/03/2025,2025-03-01T01:00:00,ES41,Sur,HOR1,982
,,,,HOR2,934
,,,,HOR3,673
,,,,HOR4,712
,,,,HOR5,774
,,,,HOR6,836
,,,,HOR7,740
,,,,HOR8,646
,,,,HOR9,1145
,,,,HOR10,1087
,,,,HOR11,520
,,,,HOR12,473
01/03/2025,2025-03-01T01:00:00,ES41,Este,HOR1,270
,,,,HOR2,170
,,,,HOR3,146
,,,,HOR4,142
,,,,HOR5,159
,,,,HOR6,180
,,,,HOR7,287
,,,,HOR8,337
,,,,HOR9,500
,,,,HOR10,640
,,,,HOR11,775
,,,,HOR12,866
01/03/2025,2025-03-01T01:00:00,ES41,Oeste,HOR1,987
,,,,HOR2,942
,,,,HOR3,668
,,,,HOR4,626
,,,,HOR5,695
,,,,HOR6,705
,,,,HOR7,702
,,,,HOR8,726
,,,,HOR9,625
,,,,HOR10,464
,,,,HOR11,469
,,,,HOR12,404
01/03/2025,2025-03-01T01:00:00,ES42,Norte,HOR1,253
,,,,HOR2,218
,,,,HOR3,148
,,,,HOR4,160
,,,,HOR5,153
,,,,HOR6,191
,,,,HOR7,110
,,,,HOR8,141
,,,,HOR9,219
,,,,HOR10,260
,,,,HOR11,323
,,,,HOR12,380
01/03/2025,2025-03-01T01:00:00,ES42,Sur,HOR1,400
,,,,HOR2,387
,,,,HOR3,284
,,,,HOR4,294
,,,,HOR5,375
,,,,HOR6,308
,,,,HOR7,346
,,,,HOR8,382
,,,,HOR9,367
,,,,HOR10,293
,,,,HOR11,270
,,,,HOR12,266
01/03/2025,2025-03-01T01:00:00,ES42,Este,HOR1,248
,,,,HOR2,143
,,,,HOR3,115
,,,,HOR4,79
,,,,HOR5,95
,,,,HOR6,103
,,,,HOR7,61
,,,,HOR8,137
,,,,HOR9,173
,,,,HOR10,274
,,,,HOR11,375
,,,,HOR12,393
01/03/2025,2025-03-01T01:00:00,ES42,Oeste,HOR1,456
,,,,HOR2,420
,,,,HOR3,253
,,,,HOR4,254
,,,,HOR5,358
,,,,HOR6,337
,,,,HOR7,315
,,,,HOR8,373
,,,,HOR9,380
,,,,HOR10,251
,,,,HOR11,222
,,,,HOR12,262
01/03/2025,2025-03-01T01:00:00,ES43,Norte,HOR1,221
,,,,HOR2,31
,,,,HOR3,168
,,,,HOR4,115
,,,,HOR5,141
,,,,HOR6,135
,,,,HOR7,156
,,,,HOR8,173
,,,,HOR9,243
,,,,HOR10,324
,,,,HOR11,426
,,,,HOR12,477
01/03/2025,2025-03-01T01:00:00,ES43,Sur,HOR1,470
,,,,HOR2,522
,,,,HOR3,497
,,,,HOR4,307
,,,,HOR5,328
,,,,HOR6,428
,,,,HOR7,410
,,,,HOR8,369
,,,,HOR9,442
,,,,HOR10,383
,,,,HOR11,255
,,,,HOR12,214
01/03/2025,2025-03-01T01:00:00,ES43,Este,HOR1,253
,,,,HOR2,31
,,,,HOR3,99
,,,,HOR4,118
,,,,HOR5,90
,,,,HOR6,96
,,,,HOR7,127
,,,,HOR8,122
,,,,HOR9,155
,,,,HOR10,265
,,,,HOR11,289
,,,,HOR12,357
01/03/2025,2025-03-01T01:00:00,ES43,Oeste,HOR1,407
,,,,HOR2,474
,,,,HOR3,413
,,,,HOR4,350
,,,,HOR5,324
,,,,HOR6,401
,,,,HOR7,367
,,,,HOR8,379
,,,,HOR9,368
,,,,HOR10,352
,,,,HOR11,261
,,,,HOR12,270
01/03/2025,2025-03-01T01:00:00,ES44,Norte,HOR1,1050
,,,,HOR2,840
,,,,HOR3,687
,,,,HOR4,582
,,,,HOR5,427
,,,,HOR6,474
,,,,HOR7,389
,,,,HOR8,532
,,,,HOR9,707
,,,,HOR10,929
,,,,HOR11,1304
,,,,HOR12,1451
01/03/2025,2025-03-01T01:00:00,ES44,Sur,HOR1,1617
,,,,HOR2,1532
,,,,HOR3,1244
,,,,HOR4,1272
,,,,HOR5,1321
,,,,HOR6,1401
,,,,HOR7,1312
,,,,HOR8,1350
,,,,HOR9,1424
,,,,HOR10,1071
,,,,HOR11,878
,,,,HOR12,945
01/03/2025,2025-03-01T01:00:00,ES44,Este,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
01/03/2025,2025-03-01T01:00:00,ES44,Oeste,HOR1,0
,,,,HOR2,0
,,,,HOR3,0
,,,,HOR4,0
,,,,HOR5,0
,,,,HOR6,0
,,,,HOR7,0
,,,,HOR8,0
,,,,HOR9,0
,,,,HOR10,0
,,,,HOR11,0
,,,,HOR12,0
01/03/2025,2025-03-01T01:00:00,ES45,Norte,HOR1,939
,,,,HOR2,733
,,,,HOR3,488
,,,,HOR4,408
,,,,HOR5,324
,,,,HOR6,413
,,,,HOR7,375
,,,,HOR8,637
,,,,HOR9,784
,,,,HOR10,981
,,,,HOR11,1176
,,,,HOR12,1418
01/03/2025,2025-03-01T01:00:00,ES45,Sur,HOR1,1628
,,,,HOR2,1525
,,,,HOR3,1266
,,,,HOR4,1189
,,,,HOR5,1330
,,,,HOR6,1321
,,,,HOR7,1309
