id,location_name_rdf,location_url,parameter,parameter_url,value,unit,datetimeUtc,timezone,latitude,longitude
4320_2025-10-08T17:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,28,µg/m³,2025-10-08T17:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T18:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,23,µg/m³,2025-10-08T18:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T19:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,24,µg/m³,2025-10-08T19:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T20:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,31,µg/m³,2025-10-08T20:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T22:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,24,µg/m³,2025-10-08T22:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-08T23:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,13,µg/m³,2025-10-08T23:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T00:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,14,µg/m³,2025-10-09T00:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T01:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,11,µg/m³,2025-10-09T01:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T02:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,10,µg/m³,2025-10-09T02:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T03:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,11,µg/m³,2025-10-09T03:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T04:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,9,µg/m³,2025-10-09T04:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T05:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,11,µg/m³,2025-10-09T05:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T06:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,11,µg/m³,2025-10-09T06:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T07:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,12,µg/m³,2025-10-09T07:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T08:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,13,µg/m³,2025-10-09T08:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T09:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,16,µg/m³,2025-10-09T09:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T10:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,20,µg/m³,2025-10-09T10:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T11:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,16,µg/m³,2025-10-09T11:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T12:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,18,µg/m³,2025-10-09T12:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T13:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,17,µg/m³,2025-10-09T13:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T14:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,14,µg/m³,2025-10-09T14:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T15:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,3,µg/m³,2025-10-09T15:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T16:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,10,µg/m³,2025-10-09T16:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T17:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,13,µg/m³,2025-10-09T17:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T18:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,15,µg/m³,2025-10-09T18:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T19:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,9,µg/m³,2025-10-09T19:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T20:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,11,µg/m³,2025-10-09T20:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T22:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,11,µg/m³,2025-10-09T22:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-09T23:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,16,µg/m³,2025-10-09T23:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T00:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,14,µg/m³,2025-10-10T00:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T01:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,11,µg/m³,2025-10-10T01:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T02:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,12,µg/m³,2025-10-10T02:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T03:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,9,µg/m³,2025-10-10T03:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T04:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,7,µg/m³,2025-10-10T04:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T05:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,6,µg/m³,2025-10-10T05:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T06:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,6,µg/m³,2025-10-10T06:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T07:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,6,µg/m³,2025-10-10T07:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T08:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,8,µg/m³,2025-10-10T08:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T09:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,12,µg/m³,2025-10-10T09:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T10:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,17,µg/m³,2025-10-10T10:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T11:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,14,µg/m³,2025-10-10T11:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T12:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,13,µg/m³,2025-10-10T12:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T13:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,12,µg/m³,2025-10-10T13:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T14:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,13,µg/m³,2025-10-10T14:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T15:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,15,µg/m³,2025-10-10T15:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T16:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,16,µg/m³,2025-10-10T16:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T17:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,11,µg/m³,2025-10-10T17:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T18:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,13,µg/m³,2025-10-10T18:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T19:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,10,µg/m³,2025-10-10T19:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T20:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,11,µg/m³,2025-10-10T20:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T21:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,12,µg/m³,2025-10-10T21:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T22:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,18,µg/m³,2025-10-10T22:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-10T23:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,14,µg/m³,2025-10-10T23:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T00:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,9,µg/m³,2025-10-11T00:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T01:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,7,µg/m³,2025-10-11T01:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T02:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,5,µg/m³,2025-10-11T02:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T03:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,5,µg/m³,2025-10-11T03:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T04:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,8,µg/m³,2025-10-11T04:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T05:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,11,µg/m³,2025-10-11T05:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T06:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,10,µg/m³,2025-10-11T06:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T07:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,12,µg/m³,2025-10-11T07:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T08:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,16,µg/m³,2025-10-11T08:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T09:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,16,µg/m³,2025-10-11T09:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T10:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,17,µg/m³,2025-10-11T10:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T11:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,17,µg/m³,2025-10-11T11:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T12:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,14,µg/m³,2025-10-11T12:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T13:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,15,µg/m³,2025-10-11T13:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T14:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,9,µg/m³,2025-10-11T14:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T15:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,5,µg/m³,2025-10-11T15:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T16:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,12,µg/m³,2025-10-11T16:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T17:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,8,µg/m³,2025-10-11T17:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T18:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,9,µg/m³,2025-10-11T18:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T19:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,6,µg/m³,2025-10-11T19:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T20:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,6,µg/m³,2025-10-11T20:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T21:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,7,µg/m³,2025-10-11T21:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T22:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,8,µg/m³,2025-10-11T22:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-11T23:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,6,µg/m³,2025-10-11T23:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T00:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,5,µg/m³,2025-10-12T00:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T01:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,7,µg/m³,2025-10-12T01:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T02:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,6,µg/m³,2025-10-12T02:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T03:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,5,µg/m³,2025-10-12T03:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T05:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,10,µg/m³,2025-10-12T05:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T06:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,9,µg/m³,2025-10-12T06:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T07:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,8,µg/m³,2025-10-12T07:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T08:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,6,µg/m³,2025-10-12T08:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T09:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,7,µg/m³,2025-10-12T09:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T10:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,10,µg/m³,2025-10-12T10:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T11:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,6,µg/m³,2025-10-12T11:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T12:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,9,µg/m³,2025-10-12T12:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T13:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,13,µg/m³,2025-10-12T13:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T14:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,23,µg/m³,2025-10-12T14:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T15:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,30,µg/m³,2025-10-12T15:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T16:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,37,µg/m³,2025-10-12T16:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T17:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,33,µg/m³,2025-10-12T17:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T18:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,31,µg/m³,2025-10-12T18:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T19:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,37,µg/m³,2025-10-12T19:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T20:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,39,µg/m³,2025-10-12T20:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T21:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,41,µg/m³,2025-10-12T21:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T22:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,45,µg/m³,2025-10-12T22:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-12T23:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,37,µg/m³,2025-10-12T23:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-13T00:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,28,µg/m³,2025-10-13T00:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-13T01:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,29,µg/m³,2025-10-13T01:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-13T02:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,18,µg/m³,2025-10-13T02:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-13T04:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,19,µg/m³,2025-10-13T04:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-13T05:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,19,µg/m³,2025-10-13T05:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-13T06:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,19,µg/m³,2025-10-13T06:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-13T07:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,17,µg/m³,2025-10-13T07:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
4320_2025-10-13T08:00:00Z_pm10,PlazaCastillaCanal,https://www.wikidata.org/wiki/Q786291,pm10,https://www.wikidata.org/wiki/Q1056863,15,µg/m³,2025-10-13T08:00:00Z,Europe/Madrid,40.465833329674865,-3.6883333302563877
