fecha,wikidata_fecha,totalUsoAlDia,horasTotalesDeUso,horasTtotalesDeServicio,horasTotalesDeDisponibilidad,bicicletasMediasDisponibilidad,usoPorAbandonadosOcasionales,usoPorAbandonadosAnuales
"April 22, 2018",Q45920220,2976.52,44319.13,47295.65,1970.65,9094,336,943
"April 23, 2018",Q45920230,3131.87,44440.43,47572.3,1982.18,11377,221,11598
"April 24, 2018",Q45920236,3495.18,43535.47,47030.65,1959.61,12846,183,13029
"April 25, 2018",Q45920243,3649.17,42715.53,46364.7,1931.86,13592,160,13752
"April 26, 2018",Q45920248,3741.87,42875.72,46617.59,1942.4,13392,171,13563
"April 27, 2018",Q45920253,3578.87,42693.75,46272.62,1928.03,1233,291,12621
"April 28, 2018",Q45920259,2403.07,43718.4,46121.47,1921.73,6987,453,744
"April 29, 2018",Q45920265,1150.48,45735.98,46886.46,1953.6,3707,150,3857
"April 30, 2018",Q45920269,1635.97,45861.25,47497.22,1979.05,5555,199,5754
2018-01-05,,2142.45,45180.84,47323.29,1971.8,5669,418,6087
2018-02-05,,2290.47,44586.06,46876.53,1953.19,6903,236,7139
2018-03-05,,2901.3,43461.66,46362.96,1931.79,10814,211,11025
2018-04-05,,3346.78,43473.35,46820.13,1950.84,11629,223,11852
2018-05-05,,3177.0,43720.88,46897.88,1954.08,9114,463,9577
2018-06-05,,3060.05,43101.5,46161.55,1923.4,8495,478,8973
2018-07-05,,2836.57,44075.58,46912.15,1954.67,10334,234,10568
2018-08-05,,3170.72,43246.01,46416.73,1934.03,11623,268,11891
2018-09-05,,3522.63,42561.55,46084.18,1920.17,13001,234,13235
2018-10-05,,3761.53,41896.75,45658.28,1902.43,13412,335,13747
2018-11-05,,3674.73,41207.93,44882.66,1870.11,12759,350,13109
2018-12-05,,2750.48,42318.37,45068.85,1877.87,8385,438,8823
"May 13, 2018",Q45920353,2717.57,42774.58,45492.15,1895.51,7476,469,7945
"May 14, 2018",Q45920364,2907.47,42413.23,45320.7,1888.36,10559,204,10763
"May 15, 2018",Q45920369,3177.62,42136.41,45314.03,1888.08,9242,298,954
"May 16, 2018",Q45920373,3485.9,42333.35,45819.25,1909.14,12792,194,12986
"May 17, 2018",Q45920380,3670.93,41737.1,45408.03,1892.0,13369,196,13565
"May 18, 2018",Q45920385,3232.63,42312.03,45544.66,1897.69,11814,190,12004
"May 19, 2018",Q45920390,3020.68,42018.75,45039.43,1876.64,9498,491,9989
"May 20, 2018",Q45920393,3052.82,41308.4,44361.22,1848.38,8873,508,9381
"May 21, 2018",Q45920400,3153.03,41058.18,44211.21,1842.13,11606,292,11898
"May 22, 2018",Q45920405,3204.12,40635.63,43839.75,1826.66,12127,163,1229
"May 23, 2018",Q45920412,3384.68,40047.3,43431.98,1809.67,12693,136,12829
"May 24, 2018",Q45920420,3498.37,39483.36,42981.73,1790.91,13149,184,13333
"May 25, 2018",Q45920426,2175.4,40218.7,42394.1,1766.42,7978,94,8072
"May 26, 2018",Q45920441,3111.8,39569.16,42680.96,1778.37,9442,417,9859
"May 27, 2018",Q45920448,3395.15,39574.03,42969.18,1790.38,9893,390,10283
"May 28, 2018",Q45920455,1707.98,41944.53,43652.51,1818.85,6334,96,643
"May 29, 2018",Q45920458,2446.0,41932.83,44378.83,1849.12,9451,96,9547
"May 30, 2018",Q45920463,2992.55,41744.75,44737.3,1864.05,11388,123,11511
"May 31, 2018",Q45920470,3565.9,41327.11,44893.01,1870.54,13144,174,13318
2018-01-06,,3733.58,40677.45,44411.03,1850.46,1317,213,13383
2018-02-06,,2418.03,42033.38,44451.41,1852.14,7235,401,7636
2018-03-06,,3246.87,41249.85,44496.72,1854.03,9155,392,9547
2018-04-06,,3208.42,41655.45,44863.87,1869.33,12074,201,12275
2018-05-06,,3220.3,42197.73,45418.03,1892.42,12523,110,12633
2018-06-06,,2871.65,43067.72,45939.37,1914.14,11129,71,112
2018-07-06,,3728.78,42425.7,46154.48,1923.1,13616,202,13818
2018-08-06,,2172.72,43735.98,45908.7,1912.86,7925,86,8011
2018-09-06,,2810.7,42711.18,45521.88,1896.75,8789,394,9183
2018-10-06,,2542.3,43230.8,45773.1,1907.21,7918,330,8248
2018-11-06,,3029.98,42164.25,45194.23,1883.09,1157,175,11745
2018-12-06,,3456.18,41260.96,44717.14,1863.21,12879,162,13041
"June 13, 2018",Q45920574,3578.3,41396.05,44974.35,1873.93,13547,188,13735
"June 14, 2018",Q45920580,3531.1,41604.27,45135.37,1880.64,13361,172,13533
"June 15, 2018",Q45920587,3543.65,41946.53,45490.18,1895.42,13163,204,13367
"June 16, 2018",Q45920593,2933.23,42683.27,45616.5,1900.69,9464,331,9795
"June 17, 2018",Q45920597,2878.9,42580.15,45459.05,1894.13,86,367,8967
"June 18, 2018",Q45920602,3365.47,42346.58,45712.05,1904.67,12578,192,1277
"June 19, 2018",Q45920611,3634.93,42215.25,45850.18,1910.42,13815,145,1396
"June 20, 2018",Q45920617,3779.17,41641.45,45420.62,1892.53,14346,164,1451
"June 21, 2018",Q45920623,3814.2,41150.73,44964.93,1873.54,14469,173,14642
"June 22, 2018",Q45920628,3720.03,40908.3,44628.33,1859.51,13591,227,13818
"June 23, 2018",Q45920634,2850.87,41946.42,44797.29,1866.55,9211,429,964
"June 24, 2018",Q45920638,2660.88,42409.52,45070.4,1877.93,8522,323,8845
"June 25, 2018",Q45920646,3508.97,40953.66,44462.63,1852.61,13283,216,13499
"June 26, 2018",Q45920653,3699.23,40161.58,43860.81,1827.53,13807,173,1398
"June 27, 2018",Q45920659,3949.78,39779.45,43729.23,1822.05,14537,204,14741
"June 28, 2018",Q45920665,3947.52,39409.35,43356.87,1806.54,14561,206,14767
"June 29, 2018",Q45920668,3707.28,38866.85,42574.13,1773.92,13491,257,13748
"June 30, 2018",Q45920675,2772.5,39855.23,42627.73,1776.16,9171,298,9469
2018-01-07,,2920.65,40848.35,43769.0,1823.71,8537,297,8834
2018-02-07,,3585.42,40693.15,44278.57,1844.94,12802,150,12952
2018-03-07,,3890.3,40279.5,44169.8,1840.41,13935,141,14076
2018-04-07,,4008.98,39591.75,43600.73,1816.7,13865,162,14027
2018-05-07,,4065.55,39321.9,43387.45,1807.81,13755,154,13909
2018-06-07,,3614.67,39456.01,43070.68,1794.61,12452,189,12641
2018-07-07,,2785.48,39052.65,41838.13,1743.26,8316,303,8619
2018-08-07,,2862.63,37411.45,40274.08,1678.09,7676,348,8024
2018-09-07,,3580.77,38026.6,41607.37,1733.64,12415,257,12672
2018-10-07,,3654.3,39067.95,42722.25,1780.09,13472,188,1366
2018-11-07,,3867.52,39265.36,43132.88,1797.2,13514,195,13709
2018-12-07,,3866.5,39261.7,43128.2,1797.01,13578,193,13771
"July 13, 2018",Q45920778,3480.2,40491.2,43971.4,1832.14,12271,265,12536
"July 14, 2018",Q45920784,2612.52,41222.05,43834.57,1826.44,8015,364,8379
"July 15, 2018",Q45920796,2573.72,42329.18,44902.9,1870.95,7664,366,803
"July 16, 2018",Q45920807,3223.85,41024.2,44248.05,1843.67,11787,176,11963
"July 17, 2018",Q45920816,3594.7,40586.1,44180.8,1840.87,12966,214,1318
"July 18, 2018",Q45920824,3857.57,40424.78,44282.35,1845.1,13516,224,1374
19 July 2018,Q45920832,3740.98,40664.45,44405.43,1850.23,13442,184,13626
20 July 2018,Q45920839,3434.42,40546.4,43980.82,1832.53,12069,192,12261
"July 21, 2018",Q45920849,2604.48,41276.81,43881.29,1828.39,7807,338,8145
"July 22, 2018",Q45920857,2505.52,41487.78,43993.3,1833.05,7009,440,7449
23 July 2018,Q45920867,3165.9,41401.0,44566.9,1856.95,11607,238,11845
24 July 2018,Q45920873,3398.53,40999.82,44398.35,1849.93,12377,197,12574
"July 25, 2018",Q45920881,3390.12,40754.05,44144.17,1839.34,12501,173,12674
"July 26, 2018",Q45920888,3422.32,40201.18,43623.5,1817.65,12465,190,12655
"July 27, 2018",Q45920896,3337.07,39998.28,43335.35,1805.64,11318,248,11566
"July 28, 2018",Q45920902,2606.7,41105.4,43712.1,1821.34,7855,371,8226
29 July 2018,Q45920914,2665.18,40898.51,43563.69,1815.15,7627,379,8006
30 July 2018,Q45920923,3209.73,41190.03,44399.76,1849.99,11655,217,11872
31 July 2018,Q45920929,3538.7,40380.78,43919.48,1829.98,1241,287,12697
2018-01-08,,3498.62,40793.32,44291.94,1845.5,12219,272,12491
2018-02-08,,3253.73,41759.98,45013.71,1875.57,11526,202,11728
2018-03-08,,2764.93,42571.32,45336.25,1889.01,10073,131,10204
2018-04-08,,2150.35,43114.5,45264.85,1886.04,6486,277,6763
2018-05-08,,2158.4,43231.18,45389.58,1891.23,6272,322,6594
2018-06-08,,2539.47,43278.71,45818.18,1909.09,9058,208,9266
2018-07-08,,2779.25,42680.6,45459.85,1894.16,10023,133,10156
2018-08-08,,2910.87,42488.76,45399.63,1891.65,10016,242,10258
2018-09-08,,2944.6,42799.92,45744.52,1906.02,10077,245,10322
2018-10-08,,2506.52,43455.83,45962.35,1915.1,8756,252,9008
2018-11-08,,2181.78,44533.3,46715.08,1946.46,6099,380,6479
2018-12-08,,2129.62,44228.22,46357.84,1931.58,5868,398,6266
"August 13, 2018",Q45921016,2552.78,44386.06,46938.84,1955.79,8281,281,8562
14 August 2018,Q45921023,2743.13,44328.48,47071.61,1961.32,8895,268,9163
"August 15, 2018",Q45921034,2360.8,44481.79,46842.59,1951.77,6763,308,7071
"August 16, 2018",Q45921042,2526.32,43944.53,46470.85,1936.29,8754,230,8984
"August 17, 2018",Q45921050,2294.57,45415.07,47709.64,1987.9,7983,194,8177
"August 18, 2018",Q45921057,2047.77,46476.28,48524.05,2021.84,5854,263,6117
"August 19, 2018",Q45921063,2221.38,46327.05,48548.43,2022.85,5885,430,6315
"August 20, 2018",Q45921071,2608.32,45698.56,48306.88,2012.79,9293,237,953
"August 21, 2018",Q45921080,2696.23,44860.11,47556.34,1981.51,9915,213,10128
"August 22, 2018",Q45921090,2884.38,44093.55,46977.93,1957.41,1057,151,10721
"August 23, 2018",Q45921097,3031.1,43426.8,46457.9,1935.75,10814,178,10992
"August 24, 2018",Q45921104,2931.65,42957.43,45889.08,1912.05,10008,231,10239
"August 25, 2018",Q45921113,2532.65,43656.43,46189.08,1924.55,7163,351,7514
26 August 2018,Q45921121,2442.55,43142.0,45584.55,1899.36,6969,375,7344
"August 27, 2018",Q45921126,3048.02,42209.11,45257.13,1885.71,11099,253,11352
"August 28, 2018",Q45921132,3331.57,41448.58,44780.15,1865.84,12003,278,12281
"August 29, 2018",Q45921143,3423.32,41222.4,44645.72,1860.24,12579,255,12834
"August 30, 2018",Q45921147,3500.82,41524.02,45024.84,1876.04,12835,245,1308
"August 31, 2018",Q45921157,3428.13,41531.66,44959.79,1873.32,1249,164,12654
2018-01-09,,3127.73,42027.43,45155.16,1881.47,9428,286,9714
2018-02-09,,3143.27,41915.65,45058.92,1877.46,8969,357,9326
2018-03-09,,3824.92,40862.4,44687.32,1861.97,13418,181,13599
2018-04-09,,4282.53,39857.43,44139.96,1839.17,14743,183,14926
2018-05-09,,4448.32,40252.77,44701.09,1862.55,14995,151,15146
2018-06-09,,4578.3,40561.48,45139.78,1880.82,15332,147,15479
2018-07-09,,3962.6,40854.98,44817.58,1867.4,13467,175,13642
2018-08-09,,2705.82,42670.78,45376.6,1890.69,8424,194,8618
2018-09-09,,3421.55,41641.91,45063.46,1877.64,9783,520,10303
2018-10-09,,4181.28,40994.43,45175.71,1882.32,14448,218,14666
2018-11-09,,4445.62,40431.97,44877.59,1869.9,15522,160,15682
2018-12-09,,4590.67,41013.11,45603.78,1900.16,16127,149,16276
"September 13, 2018",Q45921248,4622.45,40864.73,45487.18,1895.3,16189,196,16385
14 September 2018,Q45921255,4652.63,39803.41,44456.04,1852.34,15739,257,15996
"September 15, 2018",Q45921259,3868.3,39998.05,43866.35,1827.76,11122,403,11525
"September 16, 2018",Q45921267,3894.07,40037.48,43931.55,1830.48,10693,449,11142
"September 17, 2018",Q45921274,4000.57,40896.9,44897.47,1870.73,14317,208,14525
"September 18, 2018",Q45921278,4167.92,40353.13,44521.05,1855.04,1515,120,1527
"September 19, 2018",Q45921283,4659.72,39718.35,44378.07,1849.09,16314,140,16454
"September 20, 2018",Q45921289,4791.25,39859.9,44651.15,1860.46,1653,203,16733
"September 21, 2018",Q45921298,4656.5,39653.75,44310.25,1846.26,15601,205,15806
"September 22, 2018",Q45921305,3985.75,39989.17,43974.92,1832.29,11423,399,11822
"September 23, 2018",Q45921320,4006.9,39619.05,43625.95,1817.75,111,441,11541
"September 24, 2018",Q45921325,4116.73,39719.55,43836.28,1826.51,14572,201,14773
"September 25, 2018",Q45921335,4391.57,38967.73,43359.3,1806.64,15672,161,15833
"September 26, 2018",Q45921342,4249.08,39981.95,44231.03,1842.96,15131,145,15276
"September 27, 2018",Q45921349,4639.53,39537.5,44177.03,1840.71,16025,167,16192
28 September 2018,Q45921358,4602.2,40229.85,44832.05,1868.0,15532,192,15724
"September 29, 2018",Q45921369,3989.97,40822.97,44812.94,1867.21,11742,401,12143
"September 30, 2018",Q45921376,4051.97,40589.86,44641.83,1860.08,10948,415,11363
2018-01-10,,4203.6,40255.66,44459.26,1852.47,14117,284,14401
2018-02-10,,4200.15,40146.7,44346.85,1847.79,14889,135,15024
2018-03-10,,4469.27,39389.47,43858.74,1827.45,15777,143,1592
2018-04-10,,4469.6,37752.52,42222.12,1759.26,15601,148,15749
2018-05-10,,4472.75,37198.99,41671.74,1736.32,15107,192,15299
2018-06-10,,3956.67,37825.55,41782.22,1740.93,11792,368,1216
2018-07-10,,3388.52,39094.2,42482.72,1770.11,9864,348,10212
2018-08-10,,3365.23,39479.44,42844.67,1785.19,13327,119,13446
2018-09-10,,3248.6,39688.55,42937.15,1789.05,11609,85,11694
2018-10-10,,3382.98,40134.04,43517.02,1813.21,12457,47,12504
2018-11-10,,3306.02,40536.9,43842.92,1826.79,11747,57,11804
2018-12-10,,2781.78,41229.78,44011.56,1833.82,785,191,8041
"October 13, 2018",Q45921471,3095.65,41295.86,44391.51,1849.65,8993,393,9386
"October 14, 2018",Q45921474,2197.62,42596.98,44794.6,1866.44,6887,199,7086
"October 15, 2018",Q45921482,2819.52,42861.71,45681.23,1903.38,10699,63,10762
"October 16, 2018",Q45921486,3745.93,42223.21,45969.14,1915.38,1363,80,1371
"October 17, 2018",Q45921493,4015.68,41596.98,45612.66,1900.53,1443,98,14528
2018-10-18,,3463.2,41660.9,45124.1,1880.17,12791,102,12893
"October 19, 2018",Q45921512,2101.18,43091.8,45192.98,1883.04,7216,68,7284
"October 20, 2018",Q45921519,2722.05,42541.1,45263.15,1885.96,8357,248,8605
"October 21, 2018",Q45921530,2944.18,41898.39,44842.57,1868.44,8955,242,9197
"October 22, 2018",Q45921542,3657.58,41896.52,45554.1,1898.09,13226,127,13353
"October 23, 2018",Q45921548,3922.8,41697.95,45620.75,1900.86,14082,136,14218
"October 24, 2018",Q45921570,4014.43,41802.11,45816.54,1909.02,1424,102,14342
"October 25, 2018",Q45921582,4087.58,41923.37,46010.95,1917.12,14619,150,14769
"October 26, 2018",Q45921588,3318.45,42559.87,45878.32,1911.6,11387,126,11513
"October 27, 2018",Q45921601,2127.0,44008.02,46135.02,1922.29,6619,81,67
"October 28, 2018",Q45921617,2404.93,45829.15,48234.08,1929.36,6796,161,6957
"October 29, 2018",Q45921625,2877.68,43805.59,46683.27,1945.14,10217,64,10281
"October 30, 2018",Q45921633,1591.15,45759.65,47350.8,1972.95,5125,8,5133
"October 31, 2018",Q45921642,2896.4,44652.47,47548.87,1981.2,10451,40,10491
2018-01-11,,2787.17,44180.77,46967.94,1957.0,7812,225,8037
2018-02-11,,3108.23,44846.19,47954.42,1998.1,9847,253,101
2018-03-11,,2718.18,45440.17,48158.35,2006.6,8019,252,8271
2018-04-11,,2538.98,45794.36,48333.34,2013.89,7271,247,7518
2018-05-11,,1852.98,46337.77,48190.75,2007.95,6402,33,6435
2018-06-11,,3042.22,44919.12,47961.34,1998.39,10699,79,10778
2018-07-11,,2267.33,45247.15,47514.48,1979.77,7897,27,7924
2018-08-11,,2371.32,44899.47,47270.79,1969.62,8733,24,8757
2018-09-11,,2369.87,44890.18,47260.05,1969.17,6992,109,7101
2018-10-11,,2069.42,45314.98,47384.4,1974.35,6285,109,6394
2018-11-11,,2470.67,44986.01,47456.68,1977.36,6781,189,697
2018-12-11,,2594.78,45146.49,47741.27,1989.22,9717,20,9737
"November 13, 2018",Q45921776,3363.9,44629.29,47993.19,1999.72,123,82,12382
"November 14, 2018",Q45921784,3399.77,44764.58,48164.35,2006.85,12163,71,12234
"November 15, 2018",Q45921791,3346.53,44640.79,47987.32,1999.47,11935,48,11983
"November 16, 2018",Q45921801,3132.35,44011.87,47144.22,1964.34,11106,97,11203
"November 17, 2018",Q45921808,3248.23,42890.49,46138.72,1922.45,9448,311,9759
"November 18, 2018",Q45921815,1956.08,44008.84,45964.92,1915.21,5322,103,5425
"November 19, 2018",Q45921823,2786.72,44261.96,47048.68,1960.36,9876,68,9944
"November 20, 2018",Q45921831,2455.0,44516.34,46971.34,1957.14,9105,27,9132
"November 21, 2018",Q45921835,2808.38,44850.92,47659.3,1985.8,10042,29,10071
"November 22, 2018",Q45921852,2958.9,45291.13,48250.03,2010.42,11237,20,11257
"November 23, 2018",Q45921858,3112.53,45042.68,48155.21,2006.47,10834,79,10913
"November 24, 2018",Q45921867,2473.5,44797.73,47271.23,1969.63,7634,168,7802
"November 25, 2018",Q45921874,2150.57,44607.6,46758.17,1948.26,6042,131,6173
"November 26, 2018",Q45921885,2800.27,45236.82,48037.09,2001.55,9877,61,9938
"November 27, 2018",Q45921894,2973.12,45698.88,48672.0,2028.0,10955,41,10996
"November 28, 2018",Q45921901,2999.8,45455.74,48455.54,2018.98,10988,31,11019
"November 29, 2018",Q45921911,3198.07,45473.93,48672.0,2028.0,10565,40,10605
"November 30, 2018",Q45921919,3336.7,45335.3,48672.0,2028.0,1088,59,10939
2018-01-12,,2944.15,45727.85,48672.0,2028.0,8488,184,8672
2018-02-12,,2430.5,46241.5,48672.0,2028.0,694,107,7047
2018-03-12,,2609.87,46062.13,48672.0,2028.0,9441,41,9482
2018-04-12,,3221.0,45451.0,48672.0,2028.0,11224,44,11268
2018-05-12,,3377.35,45294.65,48672.0,2028.0,11523,46,11569
2018-06-12,,2632.7,45660.14,48292.84,2012.2,7409,120,7529
2018-07-12,,2687.83,45984.17,48672.0,2028.0,8305,139,8444
2018-08-12,,2421.73,46250.27,48672.0,2028.0,6798,305,7103
2018-09-12,,2685.97,44443.48,47129.45,1963.73,7009,251,726
2018-10-12,,3013.35,45125.71,48139.06,2005.79,10267,90,10357
2018-11-12,,3159.53,45512.47,48672.0,2028.0,11084,86,1117
2018-12-12,,3031.6,45640.4,48672.0,2028.0,11089,83,11172
"December 13, 2018",Q45922015,2237.33,46434.67,48672.0,2028.0,7909,19,7928
"December 14, 2018",Q45922019,3133.18,45538.82,48672.0,2028.0,10968,56,11024
"December 15, 2018",Q45922023,2816.98,45855.02,48672.0,2028.0,8427,102,8529
"December 16, 2018",Q45922028,2398.27,46273.73,48672.0,2028.0,6816,85,6901
"December 17, 2018",Q45922033,2880.15,45791.85,48672.0,2028.0,10159,62,10221
"December 18, 2018",Q45922039,2783.4,45888.6,48672.0,2028.0,10126,56,10182
"December 19, 2018",Q45922046,2987.48,45684.52,48672.0,2028.0,1044,82,10522
"December 20, 2018",Q45922060,3124.8,44666.75,47791.55,1991.31,11022,47,11069
"December 21, 2018",Q45922068,2897.82,44275.3,47173.12,1965.55,10063,69,10132
"December 22, 2018",Q45922074,2107.68,45844.69,47952.37,1998.02,6521,63,6584
"December 23, 2018",Q45922080,1687.73,46468.04,48155.77,2006.49,5046,132,5178
"December 24, 2018",Q45922087,1425.37,46862.19,48287.56,2011.98,4364,96,446
"December 25, 2018",Q45922095,1156.28,47108.75,48265.03,2011.04,2873,152,3025
"December 26, 2018",Q45922101,1969.98,46586.11,48556.09,2023.17,6497,124,6621
"December 27, 2018",Q45922107,2101.15,46154.69,48255.84,2010.66,7282,151,7433
"December 28, 2018",Q45922115,2299.82,45874.27,48174.09,2007.25,7387,256,7643
"December 29, 2018",Q45922120,1855.88,46063.56,47919.44,1996.64,5584,250,5834
"December 30, 2018",Q45922125,1827.2,45881.63,47708.83,1987.87,5114,301,5415
"December 31, 2018",Q45922130,1594.02,45214.57,46808.59,1950.36,4718,283,5001
2019-01-01,,1579.93,45079.1,46659.03,1944.13,3516,345,3861
2019-02-01,,1939.4,45968.54,47907.94,1996.16,6395,166,6561
2019-03-01,,2147.32,44563.8,46711.12,1946.3,748,146,7626
2019-04-01,,2242.0,44162.04,46404.04,1933.5,7787,157,7944
2019-05-01,,1963.67,44117.5,46081.17,1920.05,6256,109,6365
2019-06-01,,1665.42,44807.75,46473.17,1936.38,4747,114,4861
2019-07-01,,1798.62,45555.54,47354.16,1973.09,5493,101,5594
2019-08-01,,2434.03,44858.94,47292.97,1970.54,9411,54,9465
2019-09-01,,2631.7,45034.67,47666.37,1986.1,10072,42,10114
2019-10-01,,2489.7,46114.09,48603.79,2025.16,9764,41,9805
2019-11-01,,2521.1,46086.05,48607.15,2025.3,9413,51,9464
2019-12-01,,2182.63,46489.37,48672.0,2028.0,7008,134,7142
"January 13, 2019",Q57349435,2043.77,46628.23,48672.0,2028.0,6174,131,6305
"January 14, 2019",Q57349438,2537.17,46134.83,48672.0,2028.0,9368,44,9412
"January 15, 2019",Q57349440,2727.83,45944.17,48672.0,2028.0,1013,44,10174
"January 16, 2019",Q57349444,2571.62,46100.38,48672.0,2028.0,10211,40,10251
"January 17, 2019",Q57349448,2503.53,46168.47,48672.0,2028.0,969,20,971
"January 18, 2019",Q57349452,2491.23,46180.77,48672.0,2028.0,9313,51,9364
"January 19, 2019",Q57349455,1426.15,47197.5,48623.65,2025.99,4462,37,4499
"January 20, 2019",Q57349458,1859.95,45956.16,47816.11,1992.34,5421,95,5516
"January 21, 2019",Q57349463,2390.8,45550.29,47941.09,1997.55,92,40,924
"January 22, 2019",Q57349467,2159.45,46512.55,48672.0,2028.0,8463,33,8496
"January 23, 2019",Q57349469,2568.0,46104.0,48672.0,2028.0,9716,46,9762
"January 24, 2019",Q57349472,2851.73,45820.27,48672.0,2028.0,11077,53,1113
"January 25, 2019",Q57349474,3095.67,45576.33,48672.0,2028.0,11473,86,11559
"January 26, 2019",Q57349479,2629.42,46042.58,48672.0,2028.0,8395,204,8599
"January 27, 2019",Q57349482,2435.72,46236.28,48672.0,2028.0,7235,200,7435
"January 28, 2019",Q57349488,2743.37,45928.63,48672.0,2028.0,10032,64,10096
"January 29, 2019",Q57349493,2633.72,46038.28,48672.0,2028.0,10187,41,10228
"January 30, 2019",Q57349498,2335.75,46336.25,48672.0,2028.0,9085,25,911
"January 31, 2019",Q57349501,2444.37,46227.63,48672.0,2028.0,9622,41,9663
2019-01-02,,2347.73,46324.27,48672.0,2028.0,8478,63,8541
2019-02-02,,2196.13,46475.87,48672.0,2028.0,6967,141,7108
2019-03-02,,2301.27,46370.73,48672.0,2028.0,6718,205,6923
2019-04-02,,2541.38,46130.62,48672.0,2028.0,9621,53,9674
2019-05-02,,2830.93,45841.07,48672.0,2028.0,10834,70,10904
2019-06-02,,3024.02,45647.98,48672.0,2028.0,10987,69,11056
2019-07-02,,3007.27,45664.73,48672.0,2028.0,1118,122,11302
2019-08-02,,3062.73,45609.27,48672.0,2028.0,11044,108,11152
